osm_link_id,model_link_id,ROUTE_SYS,OSMlanes,mndot,widot,anoka,hennepin,carver,dakota,washington,here,naive,dot,lanes,osm_latest,osm_latest_min,osm_latest_max,osm_latest_mode
18136715,79575,,0,1,0,0,0,0,0,0,1,1,1,1,,,,
18136715,79576,,0,1,0,0,0,0,0,0,1,1,1,1,,,,
18137588,79577,,0,1,0,0,0,0,0,0,1,1,1,1,,,,
18208551,79578,10,0,1,0,0,0,0,0,0,1,1,1,1,,,,
18072144,79579,10,0,1,0,0,0,0,0,0,1,1,1,1,,,,
18136715,79580,,0,1,0,0,0,0,0,0,1,1,1,1,,,,
18137331,79581,,0,1,0,0,0,0,0,0,1,1,1,1,,,,
18137331,79582,,0,1,0,0,0,0,0,0,1,1,1,1,,,,
18136715,79583,,0,1,0,0,0,0,0,0,1,1,1,1,,,,
18214710,79584,10,0,1,0,0,0,0,0,0,1,1,1,1,,,,
51714930,79585,10,0,1,0,0,0,0,0,0,1,1,1,1,,,,
"5,171,493,018,223,380",79586,10,0,1,0,0,0,0,0,0,1,1,1,1,,,,
18012616,79587,10,0,0,0,0,0,0,0,0,1,1,0,1,,,,
18012626,79588,7,0,1,0,1,0,0,0,0,1,1,1,1,,,,
60672657,79589,7,0,1,0,1,0,0,0,0,1,1,1,1,,,,
531053696,79590,26,0,1,0,0,0,0,0,0,1,1,1,1,,,,
18220846,79591,10,0,1,0,0,0,0,0,0,1,1,1,1,,,,
51714930,79592,10,0,1,0,0,0,0,0,0,1,1,1,1,,,,
51714930,79593,10,0,1,0,0,0,0,0,0,1,1,1,1,,,,
18136718,79594,,0,0,0,0,0,0,0,0,0,1,0,1,,,,
18137972,79595,,0,0,0,0,0,0,0,0,0,1,0,1,,,,
"1,813,671,718,136,710",79596,,0,0,0,0,0,0,0,0,1,1,0,1,,,,
18073798,79597,10,0,1,0,0,0,0,0,0,1,1,1,1,,,,
113505964,79598,10,0,1,0,0,0,0,0,0,1,1,1,1,,,,
113505964,79599,5,0,1,0,0,0,0,0,0,1,1,1,1,,,,
18072157,79600,5,0,1,0,0,0,0,0,0,1,1,1,1,,,,
18072157,79601,5,0,1,0,0,0,0,0,0,1,1,1,1,,,,
18075157,79602,10,0,1,0,0,0,0,0,0,1,1,1,1,,,,
18072157,79603,5,0,1,0,0,0,0,0,0,1,1,1,1,,,,
18072157,79604,5,0,1,0,0,0,0,0,0,1,1,1,1,,,,
18078857,79605,10,0,1,0,0,0,0,0,0,1,1,1,1,,,,
18072157,79606,5,0,1,0,0,0,0,0,0,1,1,1,1,,,,
18072157,79607,5,0,1,0,0,0,0,0,0,1,1,1,1,,,,
18075157,79608,10,0,1,0,0,0,0,0,0,1,1,1,1,,,,
51714930,79609,10,0,1,0,0,0,0,0,0,1,1,1,1,,,,
18217087,79610,10,0,1,0,0,0,0,0,0,1,1,1,1,,,,
51714930,79611,10,0,1,0,0,0,0,0,0,1,1,1,1,,,,
51714930,79612,,0,0,0,0,0,0,0,0,0,1,0,1,,,,
18072157,79613,5,0,1,0,0,0,0,0,0,1,1,1,1,,,,
18072157,79614,5,0,1,0,0,0,0,0,0,1,1,1,1,,,,
18075715,79615,10,0,1,0,0,0,0,0,0,1,1,1,1,,,,
18136718,79616,,0,0,0,0,0,0,0,0,0,1,0,1,,,,
"1,813,796,418,136,710",79617,,0,1,0,0,0,0,0,0,0,1,1,1,,,,
"1,813,672,218,136,080",79618,,0,1,0,0,0,0,0,0,0,1,1,1,,,,
18222820,79619,10,0,1,0,0,0,0,0,0,1,1,1,1,,,,
18222820,79620,,0,0,0,0,0,0,0,0,0,1,0,1,,,,
"1,821,959,218,208,560",79621,10,0,1,0,0,0,0,0,0,1,1,1,1,,,,
206790326,79622,4,0,2,0,0,0,0,0,0,2,1,2,2,,,,
206790326,79623,4,0,2,0,0,0,0,0,0,2,1,2,2,,,,
206922192,79624,10,2,2,0,0,0,0,0,0,2,1,2,2,2,2,2,2
18208571,79625,10,0,0,0,0,0,0,0,0,1,1,0,1,,,,
18220988,79626,4,0,1,0,0,0,0,0,0,1,1,1,1,,,,
18220988,79627,4,0,1,0,0,0,0,0,0,1,1,1,1,,,,
18208571,79628,10,0,0,0,0,0,0,0,0,1,1,0,1,,,,
18210365,79629,10,0,1,0,0,0,0,0,0,1,1,1,1,,,,
18208571,79630,10,0,0,0,0,0,0,0,0,1,1,0,1,,,,
18072157,79631,10,0,1,0,0,0,0,0,0,1,1,1,1,,,,
18072157,79632,5,0,1,0,0,0,0,0,0,1,1,1,1,,,,
18075062,79633,10,0,1,0,0,0,0,0,0,1,1,1,1,,,,
"1,813,671,718,136,710",79634,,0,0,0,0,0,0,0,0,0,1,0,1,,,,
18138280,79635,,0,1,0,0,0,0,0,0,1,1,1,1,,,,
18138280,79636,,0,1,0,0,0,0,0,0,1,1,1,1,,,,
18208571,79637,10,0,1,0,0,0,0,0,0,1,1,1,1,,,,
18208571,79638,10,0,0,0,0,0,0,0,0,1,1,0,1,,,,
18209370,79639,10,0,1,0,0,0,0,0,0,1,1,1,1,,,,
18297811,79640,,0,0,0,0,0,0,0,0,1,1,0,1,,,,
18301272,79641,10,0,1,0,0,0,0,0,0,1,1,1,1,,,,
134680110,79642,10,0,1,0,0,0,0,0,0,1,1,1,1,,,,
18136720,79643,,0,1,0,0,0,0,0,0,1,1,1,1,2,2,2,2
18136720,79644,,0,1,0,0,0,0,0,0,1,1,1,1,2,2,2,2
18208571,79645,10,0,1,0,0,0,0,0,0,1,1,1,1,,,,
18136720,79646,,0,1,0,0,0,0,0,0,1,1,1,1,2,2,2,2
18136720,79647,,0,1,0,0,0,0,0,0,1,1,1,1,2,2,2,2
18138256,79648,,0,1,0,0,0,0,0,0,1,1,1,1,,,,
18138256,79649,,0,1,0,0,0,0,0,0,1,1,1,1,,,,
556829169,79650,,0,0,0,0,0,0,0,0,0,1,0,1,,,,
612241451,79651,,0,0,0,0,0,0,0,0,1,1,0,1,,,,
18217557,79652,5,0,1,0,0,0,0,0,0,1,1,1,1,,,,
18208592,79653,10,0,1,0,0,0,0,0,0,1,1,1,1,,,,
"1,820,859,218,221,530",79654,10,0,1,0,0,0,0,0,0,1,1,1,1,,,,
206922186,79655,5,0,1,0,0,0,0,0,0,1,1,1,1,,,,
18004427,79656,10,0,1,0,0,0,0,0,0,1,1,1,1,2,2,2,2
18004427,79657,10,0,1,0,0,0,0,0,0,1,1,1,1,2,2,2,2
18208592,79658,10,0,1,0,0,0,0,0,0,1,1,1,1,,,,
18208592,79659,10,0,1,0,0,0,0,0,0,1,1,1,1,,,,
206922224,79660,10,0,1,0,0,0,0,0,0,1,1,1,1,,,,
18137652,79661,,0,1,0,0,0,0,0,0,1,1,1,1,,,,
18137652,79662,,0,1,0,0,0,0,0,0,1,1,1,1,,,,
"1,813,672,118,138,350",79663,,0,1,0,0,0,0,0,0,1,1,1,1,,,,
206922223,79664,10,0,1,0,0,0,0,0,0,1,1,1,1,,,,
18208592,79665,10,0,1,0,0,0,0,0,0,1,1,1,1,,,,
18208592,79666,10,0,1,0,0,0,0,0,0,1,1,1,1,,,,
206922223,79667,10,0,1,0,0,0,0,0,0,1,1,1,1,,,,
18208592,79668,10,0,1,0,0,0,0,0,0,1,1,1,1,,,,
18208592,79669,10,0,1,0,0,0,0,0,0,1,1,1,1,,,,
206922190,79670,4,2,2,0,0,0,0,0,0,2,1,2,2,2,2,2,2
18212700,79671,10,0,1,0,0,0,0,0,0,1,1,1,1,,,,
18212700,79672,10,0,1,0,0,0,0,0,0,1,1,1,1,,,,
18208577,79673,10,0,1,0,0,0,0,0,0,1,1,1,1,,,,
18208577,79674,10,0,1,0,0,0,0,0,0,1,1,1,1,,,,
54781248,79675,10,0,1,0,0,0,0,0,0,1,1,1,1,,,,
54781248,79676,10,0,1,0,0,0,0,0,0,1,1,1,1,,,,
18208577,79677,10,0,1,0,0,0,0,0,0,1,1,1,1,,,,
18208577,79678,10,0,1,0,0,0,0,0,0,1,1,1,1,,,,
18208577,79679,10,0,1,0,0,0,0,0,0,1,1,1,1,,,,
196556304,79680,10,0,1,0,0,0,0,0,0,1,1,1,1,,,,
196556304,79681,10,0,1,0,0,0,0,0,0,1,1,1,1,,,,
18208577,79682,10,0,1,0,0,0,0,0,0,1,1,1,1,,,,
18208577,79683,10,0,1,0,0,0,0,0,0,1,1,1,1,,,,
18208577,79684,10,0,1,0,0,0,0,0,0,1,1,1,1,,,,
54781250,79685,10,0,1,0,0,0,0,0,0,1,1,1,1,,,,
54781250,79686,10,0,1,0,0,0,0,0,0,1,1,1,1,,,,
18208577,79687,10,0,1,0,0,0,0,0,0,1,1,1,1,,,,
18208577,79688,10,0,1,0,0,0,0,0,0,1,1,1,1,,,,
116508845,79689,10,1,1,0,0,0,0,0,0,1,1,1,1,2,2,2,2
116508845,79690,5,1,1,0,0,0,0,0,0,1,1,1,1,2,2,2,2
18208577,79691,10,0,1,0,0,0,0,0,0,1,1,1,1,,,,
54781249,79692,10,0,1,0,0,0,0,0,0,1,1,1,1,,,,
54781249,79693,10,0,1,0,0,0,0,0,0,1,1,1,1,,,,
18208577,79694,10,0,1,0,0,0,0,0,0,1,1,1,1,,,,
108158593,79695,4,1,1,0,0,0,0,0,0,1,1,1,1,2,2,2,2
108158593,79696,4,1,1,0,0,0,0,0,0,1,1,1,1,2,2,2,2
18208577,79697,10,0,1,0,0,0,0,0,0,1,1,1,1,,,,
47277636,79698,,0,0,0,0,0,0,0,0,1,1,0,1,,,,
556829169,79699,,0,0,0,0,0,0,0,0,1,1,0,1,,,,
18208581,79700,10,0,1,0,0,0,0,0,0,1,1,1,1,,,,
"1,821,465,618,218,320",79701,5,0,1,0,0,0,0,0,0,1,1,1,1,,,,
18214656,79702,5,0,1,0,0,0,0,0,0,1,1,1,1,,,,
18004427,79703,10,0,1,0,0,0,0,0,0,1,1,1,1,2,2,2,2
457122827,79704,10,0,1,0,0,0,0,0,0,1,1,1,1,,,,
18208581,79705,10,0,1,0,0,0,0,0,0,1,1,1,1,,,,
18208581,79706,10,0,1,0,0,0,0,0,0,1,1,1,1,,,,
18219728,79707,10,0,0,0,0,0,0,0,0,1,1,0,1,,,,
193651390,79708,10,0,1,0,0,0,0,0,0,0,1,1,1,,,,
18208581,79709,10,0,1,0,0,0,0,0,0,1,1,1,1,,,,
18208581,79710,10,0,1,0,0,0,0,0,0,1,1,1,1,,,,
18208581,79711,,0,0,0,0,0,0,0,0,0,1,0,1,,,,
18072157,79712,5,0,1,0,0,0,0,0,0,1,1,1,1,,,,
18072157,79713,5,0,1,0,0,0,0,0,0,1,1,1,1,,,,
18076345,79714,10,0,1,0,0,0,0,0,0,1,1,1,1,,,,
136247426,79715,,0,0,0,0,0,0,0,0,0,1,0,1,,,,
"4,633,163,618,208,580",79716,10,0,1,0,0,0,0,0,0,1,1,1,1,,,,
18213598,79717,5,0,1,0,0,0,0,0,0,1,1,1,1,,,,
18213598,79718,10,0,1,0,0,0,0,0,0,1,1,1,1,,,,
18011446,79719,10,0,1,0,0,0,0,0,0,1,1,1,1,2,2,2,2
457122827,79720,10,0,1,0,0,0,0,0,0,1,1,1,1,,,,
697150423,79721,10,0,1,0,0,0,0,0,0,1,1,1,1,2,2,2,2
697150424,79722,10,0,1,0,0,0,0,0,0,1,1,1,1,,,,
18136723,79723,,0,0,0,0,0,0,0,0,1,1,0,1,,,,
18208586,79724,10,0,1,0,0,0,0,0,0,1,1,1,1,,,,
"182,085,861,820,889,000,000,000",79725,10,0,1,0,0,0,0,0,0,1,1,1,1,,,,
18220508,79726,10,0,1,0,0,0,0,0,0,1,1,1,1,,,,
18208586,79727,10,0,1,0,0,0,0,0,0,1,1,1,1,,,,
18216464,79728,5,0,1,0,0,0,0,0,0,1,1,1,1,,,,
18216464,79729,5,0,1,0,0,0,0,0,0,1,1,1,1,,,,
18077270,79730,5,0,1,0,0,0,0,0,0,1,1,1,1,,,,
18077270,79731,5,0,1,0,0,0,0,0,0,1,1,1,1,,,,
358392752,79732,10,0,1,0,0,0,0,0,0,1,1,1,1,,,,
18208588,79733,10,0,1,0,0,0,0,0,0,1,1,1,1,,,,
18208588,79734,10,0,1,0,0,0,0,0,0,1,1,1,1,,,,
18222656,79735,10,0,1,0,0,0,0,0,0,1,1,1,1,,,,
697150424,79736,10,0,1,0,0,0,0,0,0,1,1,1,1,,,,
"1,801,249,018,008,380",79737,10,0,1,0,0,0,0,0,0,1,1,1,1,,,,
697150424,79738,10,0,1,0,0,0,0,0,0,1,1,1,1,,,,
18064579,79739,26,0,1,0,0,0,0,0,0,1,1,1,1,,,,
18064579,79740,10,0,1,0,0,0,0,0,0,1,1,1,1,,,,
136247426,79741,,0,0,0,0,0,0,0,0,0,1,0,1,,,,
18214197,79742,10,0,1,0,0,0,0,0,0,1,1,1,1,,,,
18214197,79743,10,0,1,0,0,0,0,0,0,1,1,1,1,,,,
18208588,79744,10,0,1,0,0,0,0,0,0,1,1,1,1,,,,
18208588,79745,10,0,1,0,0,0,0,0,0,1,1,1,1,,,,
"15,882,544,845,255,600",79746,10,0,1,0,0,0,0,0,0,1,1,1,1,,,,
158825448,79747,10,0,1,0,0,0,0,0,0,1,1,1,1,,,,
6037118,79748,10,0,1,0,0,0,0,0,0,1,1,1,1,,,,
6037118,79749,10,0,1,0,0,0,0,0,0,1,1,1,1,,,,
193651390,79750,10,0,1,0,0,0,0,0,0,0,1,1,1,,,,
18208590,79751,10,0,1,0,0,0,0,0,0,1,1,1,1,,,,
"15,882,546,418,218,100",79752,4,0,1,0,0,0,0,0,0,1,1,1,1,,,,
18218177,79753,4,0,1,0,0,0,0,0,0,1,1,1,1,,,,
697150424,79754,10,0,1,0,0,0,0,0,0,1,1,1,1,,,,
"180,115,631,800,894,000,000,000",79755,10,0,1,0,0,0,0,0,0,1,1,1,1,,,,
697150424,79756,10,0,1,0,0,0,0,0,0,1,1,1,1,,,,
18208590,79757,10,0,1,0,0,0,0,0,0,1,1,1,1,,,,
18214197,79758,10,0,1,0,0,0,0,0,0,1,1,1,1,,,,
18214197,79759,10,0,1,0,0,0,0,0,0,1,1,1,1,,,,
"49,176,704,118,136,700",79760,,0,1,0,0,0,0,0,0,1,1,1,1,,,,
253281121,79761,4,0,1,0,0,0,0,0,0,1,1,1,1,,,,
253281121,79762,4,0,1,0,0,0,0,0,0,1,1,1,1,,,,
453857545,79763,10,0,1,0,0,0,0,0,0,1,1,1,1,,,,
18004433,79764,10,0,1,0,0,0,0,0,0,1,1,1,1,,,,
18004433,79765,10,0,1,0,0,0,0,0,0,2,1,1,1,,,,
18005108,79766,10,0,1,0,0,0,0,0,0,1,1,1,1,,,,
18208595,79767,10,0,1,0,0,0,0,0,0,1,1,1,1,,,,
"1,821,727,318,208,590",79768,10,0,1,0,0,0,0,0,0,1,1,1,1,,,,
81053529,79769,10,0,0,0,0,0,0,0,0,1,1,0,1,,,,
453857545,79770,10,0,1,0,0,0,0,0,0,1,1,1,1,,,,
453857546,79771,,0,0,0,0,0,0,0,0,0,1,0,1,,,,
453857545,79772,10,0,1,0,0,0,0,0,0,1,1,1,1,,,,
453857545,79773,10,0,1,0,0,0,0,0,0,1,1,1,1,,,,
453857546,79774,,0,0,0,0,0,0,0,0,0,1,0,1,,,,
54781243,79775,10,0,1,0,0,0,0,0,0,1,1,1,1,,,,
54781243,79776,10,0,1,0,0,0,0,0,0,1,1,1,1,,,,
153919316,79777,10,0,1,0,0,0,0,0,0,1,1,1,1,,,,
153919316,79778,10,0,1,0,0,0,0,0,0,1,1,1,1,,,,
18220718,79779,10,0,0,0,0,0,0,0,0,1,1,0,1,,,,
18220718,79780,10,0,0,0,0,0,0,0,0,1,1,0,1,,,,
153919316,79781,10,0,1,0,0,0,0,0,0,1,1,1,1,,,,
153919316,79782,10,0,1,0,0,0,0,0,0,1,1,1,1,,,,
54781253,79783,10,0,1,0,0,0,0,0,0,1,1,1,1,,,,
54781253,79784,10,0,1,0,0,0,0,0,0,1,1,1,1,,,,
153919316,79785,10,0,1,0,0,0,0,0,0,1,1,1,1,,,,
153919316,79786,10,0,1,0,0,0,0,0,0,1,1,1,1,,,,
18136728,79787,,0,0,0,0,0,0,0,0,1,1,0,1,,,,
18136728,79788,,0,0,0,0,0,0,0,0,1,1,0,1,,,,
161286641,79789,,0,1,0,0,0,0,0,0,1,1,1,1,,,,
161286641,79790,,0,1,0,0,0,0,0,0,1,1,1,1,,,,
18136728,79791,,0,0,0,0,0,0,0,0,1,1,0,1,,,,
18136728,79792,,0,0,0,0,0,0,0,0,1,1,0,1,,,,
18137874,79793,,0,1,0,0,0,0,0,0,1,1,1,1,,,,
18137874,79794,,0,1,0,0,0,0,0,0,1,1,1,1,,,,
18136728,79795,,0,1,0,0,0,0,0,0,1,1,1,1,,,,
18136728,79796,,0,0,0,0,0,0,0,0,1,1,0,1,,,,
18137477,79797,,0,1,0,0,0,0,0,0,1,1,1,1,,,,
153919316,79798,10,0,1,0,0,0,0,0,0,1,1,1,1,,,,
153919316,79799,10,0,1,0,0,0,0,0,0,1,1,1,1,,,,
289227336,79800,5,0,1,0,0,0,0,0,0,1,1,1,1,,,,
289227336,79801,5,0,1,0,0,0,0,0,0,1,1,1,1,,,,
18216715,79802,10,0,1,0,0,0,0,0,0,1,1,1,1,,,,
18216715,79803,10,0,1,0,0,0,0,0,0,1,1,1,1,,,,
262922259,79804,10,0,1,0,0,0,0,0,0,1,1,1,1,,,,
262922259,79805,10,0,1,0,0,0,0,0,0,1,1,1,1,,,,
54781241,79806,10,0,1,0,0,0,0,0,0,1,1,1,1,,,,
54781241,79807,10,0,1,0,0,0,0,0,0,1,1,1,1,,,,
262922259,79808,10,0,1,0,0,0,0,0,0,1,1,1,1,,,,
262922259,79809,10,0,1,0,0,0,0,0,0,1,1,1,1,,,,
18136826,79810,,0,1,0,0,0,0,0,0,1,1,1,1,,,,
18136826,79811,,0,1,0,0,0,0,0,0,1,1,1,1,,,,
116663835,79812,5,0,1,0,0,0,0,0,0,1,1,1,1,,,,
116663835,79813,5,0,1,0,0,0,0,0,0,1,1,1,1,,,,
207257430,79814,10,0,1,0,0,0,0,0,0,1,1,1,1,,,,
262922259,79815,10,0,1,0,0,0,0,0,0,1,1,1,1,,,,
18138316,79816,,0,1,0,0,0,0,0,0,1,1,1,1,,,,
18138316,79817,,0,1,0,0,0,0,0,0,1,1,1,1,,,,
207257431,79818,10,0,1,0,0,0,0,0,0,1,1,1,1,,,,
207257431,79819,10,0,1,0,0,0,0,0,0,1,1,1,1,,,,
207257433,79820,10,0,1,0,0,0,0,0,0,1,1,1,1,,,,
207257433,79821,10,0,1,0,0,0,0,0,0,1,1,1,1,,,,
18138182,79822,,0,1,0,0,0,0,0,0,1,1,1,1,,,,
169787663,79823,10,0,0,0,0,0,0,0,0,1,1,0,1,,,,
169787663,79824,10,0,0,0,0,0,0,0,0,1,1,0,1,,,,
207257429,79825,10,0,1,0,0,0,0,0,0,1,1,1,1,,,,
207257431,79826,10,0,1,0,0,0,0,0,0,1,1,1,1,,,,
186764732,79827,,0,1,0,0,0,0,0,0,1,1,1,1,,,,
18137970,79828,,0,1,0,0,0,0,0,0,1,1,1,1,,,,
18137353,79829,,0,1,0,0,0,0,0,0,1,1,1,1,,,,
186764736,79830,,0,1,0,0,0,0,0,0,1,1,1,1,,,,
200858199,79831,4,0,0,0,0,0,0,0,0,1,1,0,1,,,,
200858199,79832,4,0,0,0,0,0,0,0,0,1,1,0,1,,,,
207257429,79833,10,0,1,0,0,0,0,0,0,1,1,1,1,,,,
18137331,79834,,0,1,0,0,0,0,0,0,1,1,1,1,,,,
6013950,79835,10,0,1,0,0,0,0,0,0,1,1,1,1,,,,
6013950,79836,10,0,1,0,0,0,0,0,0,1,1,1,1,,,,
83283943,79837,10,0,1,0,0,0,0,0,0,1,1,1,1,,,,
83283943,79838,10,0,1,0,0,0,0,0,0,1,1,1,1,,,,
105999834,79839,10,0,1,0,0,0,0,0,0,1,1,1,1,,,,
105999834,79840,10,0,1,0,0,0,0,0,0,1,1,1,1,,,,
18072161,79841,10,0,1,0,0,0,0,0,0,1,1,1,1,,,,
18072161,79842,10,0,1,0,0,0,0,0,0,1,1,1,1,,,,
18072161,79843,5,0,1,0,0,0,0,0,0,1,1,1,1,,,,
18074239,79844,5,0,1,0,0,0,0,0,0,1,1,1,1,,,,
18074239,79845,10,0,1,0,0,0,0,0,0,1,1,1,1,,,,
18208598,79846,10,0,1,0,0,0,0,0,0,1,1,1,1,,,,
18222018,79847,10,0,1,0,0,0,0,0,0,1,1,1,1,,,,
"1,821,981,718,208,590",79848,10,0,1,0,0,0,0,0,0,1,1,1,1,,,,
18072161,79849,5,0,1,0,0,0,0,0,0,1,1,1,1,,,,
18072854,79850,10,0,1,0,0,0,0,0,0,1,1,1,1,,,,
18072161,79851,5,0,1,0,0,0,0,0,0,1,1,1,1,,,,
18072854,79852,5,0,1,0,0,0,0,0,0,1,1,1,1,,,,
18208598,79853,10,0,1,0,0,0,0,0,0,1,1,1,1,,,,
18216544,79854,10,0,1,0,0,0,0,0,0,0,1,1,1,,,,
18208598,79855,10,0,1,0,0,0,0,0,0,1,1,1,1,,,,
18072161,79856,10,0,1,0,0,0,0,0,0,1,1,1,1,,,,
18072161,79857,5,0,1,0,0,0,0,0,0,1,1,1,1,,,,
"1,807,484,018,067,660",79858,10,0,1,0,0,0,0,0,0,1,1,1,1,,,,
18072161,79859,10,0,1,0,0,0,0,0,0,1,1,1,1,,,,
18072161,79860,10,0,1,0,0,0,0,0,0,1,1,1,1,,,,
43315939,79861,10,0,1,0,0,0,0,0,0,1,1,1,1,,,,
18004433,79862,10,0,1,0,0,0,0,0,0,1,1,1,1,,,,
179144618,79863,10,0,0,0,0,0,0,0,0,1,1,0,1,,,,
"1,801,703,317,914,460,000,000,000",79864,10,0,0,0,0,0,0,0,0,1,1,0,1,,,,
345619857,79865,10,0,1,0,0,0,0,0,0,1,1,1,1,,,,
18208598,79866,10,0,1,0,0,0,0,0,0,1,1,1,1,,,,
18216689,79867,4,0,0,0,0,0,0,0,0,1,1,0,1,,,,
"5,040,542,418,216,680",79868,,0,0,0,0,0,0,0,0,1,1,0,1,,,,
18006643,79869,10,0,1,0,0,0,0,0,0,1,1,1,1,,,,
18006643,79870,10,0,1,0,0,0,0,0,0,1,1,1,1,,,,
345619857,79871,10,0,1,0,0,0,0,0,0,1,1,1,1,,,,
18072163,79872,10,0,1,0,0,0,0,0,0,1,1,1,1,,,,
18076519,79873,10,0,1,0,0,0,0,0,0,1,1,1,1,,,,
18076519,79874,10,0,1,0,0,0,0,0,0,1,1,1,1,,,,
18208606,79875,10,0,1,0,0,0,0,0,0,1,1,1,1,,,,
18217456,79876,5,0,1,0,0,0,0,0,0,1,1,1,1,,,,
18219019,79877,5,0,1,0,0,0,0,0,0,1,1,1,1,,,,
18208606,79878,5,0,1,0,0,0,0,0,0,1,1,1,1,,,,
18208606,79879,5,0,1,0,0,0,0,0,0,1,1,1,1,,,,
18213248,79880,10,0,1,0,0,0,0,0,0,1,1,1,1,,,,
18072163,79881,10,0,1,0,0,0,0,0,0,1,1,1,1,,,,
18072163,79882,10,0,1,0,0,0,0,0,0,1,1,1,1,,,,
18079430,79883,10,0,1,0,0,0,0,0,0,1,1,1,1,,,,
18136732,79884,,0,1,0,0,0,0,0,0,1,1,1,1,,,,
18136733,79885,,0,1,0,0,0,0,0,0,1,1,1,1,,,,
18136965,79886,,0,0,0,0,0,0,0,0,0,1,0,1,,,,
18208606,79887,10,0,1,0,0,0,0,0,0,1,1,1,1,,,,
18208606,79888,5,0,1,0,0,0,0,0,0,1,1,1,1,,,,
18216983,79889,5,0,1,0,0,0,0,0,0,1,1,1,1,,,,
18216983,79890,5,0,1,0,0,0,0,0,0,1,1,1,1,,,,
83283914,79891,10,0,1,0,0,0,0,0,0,1,1,1,1,,,,
"8,328,391,483,283,780",79892,10,0,1,0,0,0,0,0,0,1,1,1,1,,,,
83283943,79893,10,0,1,0,0,0,0,0,0,1,1,1,1,,,,
18208606,79894,10,0,1,0,0,0,0,0,0,1,1,1,1,,,,
18208606,79895,10,0,1,0,0,0,0,0,0,1,1,1,1,,,,
18215547,79896,10,0,1,0,0,0,0,0,0,1,1,1,1,,,,
18208606,79897,10,0,1,0,0,0,0,0,0,1,1,1,1,,,,
18208606,79898,10,0,1,0,0,0,0,0,0,1,1,1,1,,,,
18223406,79899,10,0,1,0,0,0,0,0,0,1,1,1,1,,,,
18208606,79900,10,0,1,0,0,0,0,0,0,1,1,1,1,,,,
18208606,79901,10,0,1,0,0,0,0,0,0,1,1,1,1,,,,
18222650,79902,10,0,1,0,0,0,0,0,0,1,1,1,1,,,,
18208606,79903,10,0,1,0,0,0,0,0,0,1,1,1,1,,,,
18217979,79904,10,0,1,0,0,0,0,0,0,1,1,1,1,,,,
18217979,79905,10,0,1,0,0,0,0,0,0,1,1,1,1,,,,
18208606,79906,10,0,1,0,0,0,0,0,0,1,1,1,1,,,,
335500523,79907,10,0,1,0,0,0,0,0,0,1,1,1,1,,,,
335500523,79908,10,0,1,0,0,0,0,0,0,1,1,1,1,,,,
18072163,79909,10,0,1,0,0,0,0,0,0,1,1,1,1,,,,
18072166,79910,10,0,1,0,0,0,0,0,0,1,1,1,1,,,,
18072169,79911,10,0,1,0,0,0,0,0,0,1,1,1,1,,,,
18072169,79912,10,0,1,0,0,0,0,0,0,1,1,1,1,,,,
18072166,79913,,0,0,0,0,0,0,0,0,0,1,0,1,,,,
18208606,79914,10,0,1,0,0,0,0,0,0,1,1,1,1,,,,
18208606,79915,10,0,1,0,0,0,0,0,0,1,1,1,1,,,,
18216353,79916,,0,0,0,0,0,0,0,0,1,1,0,1,,,,
18072170,79917,10,0,1,0,0,0,0,0,0,1,1,1,1,,,,
18072169,79918,10,0,1,0,0,0,0,0,0,1,1,1,1,,,,
18072169,79919,10,0,1,0,0,0,0,0,0,1,1,1,1,,,,
"1,800,444,118,013,030",79920,7,0,2,0,0,0,0,0,0,0,1,2,2,,,,
18136734,79921,,0,1,0,0,0,0,0,0,1,1,1,1,,,,
18137383,79922,,0,1,0,0,0,0,0,0,1,1,1,1,,,,
18137383,79923,,0,1,0,0,0,0,0,0,1,1,1,1,,,,
18136734,79924,,0,1,0,0,0,0,0,0,1,1,1,1,,,,
18136734,79925,,0,1,0,0,0,0,0,0,1,1,1,1,,,,
251411622,79926,,0,0,0,0,0,0,0,0,0,1,0,1,,,,
18136734,79927,,0,1,0,0,0,0,0,0,1,1,1,1,,,,
18137097,79928,,0,1,0,0,0,0,0,0,1,1,1,1,,,,
18137097,79929,,0,1,0,0,0,0,0,0,1,1,1,1,,,,
18004444,79930,,0,0,0,0,0,0,0,0,0,1,0,1,,,,
"1,813,689,018,136,730",79931,,0,1,0,0,0,0,0,0,1,1,1,1,,,,
18137057,79932,,0,1,0,0,0,0,0,0,1,1,1,1,,,,
18137057,79933,,0,1,0,0,0,0,0,0,1,1,1,1,,,,
18079368,79934,10,0,1,0,0,0,0,0,0,1,1,1,1,,,,
18072169,79935,10,0,1,0,0,0,0,0,0,1,1,1,1,,,,
18079368,79936,10,0,1,0,0,0,0,0,0,1,1,1,1,,,,
18072170,79937,,0,0,0,0,0,0,0,0,0,1,0,1,,,,
18072894,79938,10,0,1,0,0,0,0,0,0,1,1,1,1,,,,
18072172,79939,10,0,1,0,0,0,0,0,0,1,1,1,1,,,,
18072894,79940,10,0,1,0,0,0,0,0,0,1,1,1,1,,,,
18077375,79941,10,0,1,0,0,0,0,0,0,1,1,1,1,,,,
18220539,79942,4,0,1,0,0,0,0,0,0,1,1,1,1,,,,
18220539,79943,4,0,1,0,0,0,0,0,0,1,1,1,1,,,,
18208606,79944,10,0,1,0,0,0,0,0,0,1,1,1,1,,,,
